epoch,total_loss,recon_loss,kl_loss,sparsity_loss
1,416.33838844299316,359.7394714355469,0.24928036332130432,0.0
2,316.9904842376709,270.7637939453125,0.2474205493927002,0.0
3,256.98316287994385,235.2120819091797,0.25902271270751953,0.0
4,217.8772087097168,201.22442626953125,0.39720040559768677,0.0
5,188.71443462371826,182.96539306640625,0.8743011355400085,0.0
6,163.25696086883545,151.9163055419922,1.9637393951416016,0.0
7,138.91354942321777,107.96874237060547,3.664057970046997,0.0
8,119.41875505447388,105.79298400878906,4.821347713470459,0.0
9,104.44840621948242,89.73335266113281,3.4551239013671875,0.0
10,95.32066535949707,84.93631744384766,4.539525032043457,0.0
11,88.5749945640564,73.97455596923828,5.012583255767822,0.0
12,83.1177830696106,83.94119262695312,3.494802951812744,0.0
13,77.47001028060913,72.0974349975586,3.7447116374969482,0.0
14,73.91177725791931,65.66345977783203,4.995400428771973,0.0
15,68.52492785453796,62.89291000366211,2.643954038619995,0.0
16,65.53867197036743,64.31292724609375,3.7247684001922607,0.0
17,61.50677752494812,53.568763732910156,5.154277324676514,0.0
18,56.6025550365448,42.1462287902832,4.276597023010254,0.0
19,52.695191383361816,39.94991683959961,4.822842121124268,0.0
20,49.0921049118042,38.97810363769531,6.221014499664307,0.0
21,45.287524938583374,29.791318893432617,6.013175010681152,0.0
22,43.37360167503357,47.88105010986328,3.7603919506073,0.0
23,40.954981088638306,26.5417537689209,4.973684787750244,0.0
24,39.33389210700989,43.11056137084961,4.934387683868408,0.0
25,37.43594801425934,23.29628562927246,4.149534702301025,0.0
26,36.50241196155548,29.998849868774414,6.19685697555542,0.0
27,35.356605648994446,31.59266471862793,5.292685031890869,0.0
28,33.47213840484619,18.07418441772461,5.853808879852295,0.0
29,32.97815215587616,25.21672248840332,5.750856399536133,0.0
30,31.624529600143433,28.917661666870117,5.229199409484863,0.0
31,30.275445818901062,21.660593032836914,6.480495452880859,0.0
32,29.179978847503662,24.924007415771484,5.768723011016846,0.0
33,28.672945022583008,22.107318878173828,4.8226237297058105,0.0
34,27.59171688556671,25.275814056396484,5.302918910980225,0.0
35,26.85529088973999,20.124305725097656,4.932959079742432,0.0
36,26.08431911468506,23.181325912475586,6.179463863372803,0.0
37,25.09728479385376,13.731758117675781,5.895493507385254,0.0
38,24.629643440246582,20.768312454223633,5.343072414398193,0.0
39,23.89050805568695,19.545265197753906,6.173727512359619,0.0
40,23.628827929496765,17.522218704223633,5.772050380706787,0.0
41,22.75972282886505,20.63201141357422,5.37170934677124,0.0
42,22.192498803138733,15.178784370422363,5.662193298339844,0.0
43,21.62706232070923,15.61053466796875,5.299203395843506,0.0
44,21.070111393928528,15.749954223632812,4.7050042152404785,0.0
45,20.583510994911194,17.239774703979492,4.709922790527344,0.0
46,20.524181246757507,12.378300666809082,5.540618896484375,0.0
47,19.922001600265503,11.730438232421875,5.55493688583374,0.0
48,19.356221079826355,12.903925895690918,6.094521522521973,0.0
49,19.0536892414093,9.418461799621582,5.6401495933532715,0.0
50,18.476386785507202,15.059906005859375,4.720034122467041,0.0
51,18.147184789180756,15.531254768371582,5.868394374847412,0.0
52,17.546953916549683,12.170580863952637,5.375851631164551,0.0
53,17.254310250282288,10.241462707519531,6.11694860458374,0.0
54,17.02041405439377,11.78590202331543,5.359208583831787,0.0
55,16.458072304725647,12.293554306030273,4.625945568084717,0.0
56,16.087458074092865,9.439082145690918,5.250362396240234,0.0
57,15.906067728996277,15.654314041137695,4.875766754150391,0.0
58,15.42229950428009,7.4331955909729,5.118751525878906,0.0
59,14.763611137866974,11.293993949890137,5.294303894042969,0.0
60,14.570114552974701,8.608280181884766,4.761080265045166,0.0
61,14.73611044883728,7.791760444641113,5.546571731567383,0.0
62,14.189145386219025,6.93982458114624,5.525597095489502,0.0
63,13.819349706172943,7.931343078613281,5.289438247680664,0.0
64,13.552633464336395,10.685823440551758,5.27156400680542,0.0
65,13.48462289571762,7.343989849090576,5.334325313568115,0.0
66,12.725241363048553,9.427950859069824,4.952279090881348,0.0
67,12.46589469909668,10.341769218444824,4.849862575531006,0.0
68,12.487527430057526,7.781491279602051,5.214610576629639,0.0
69,12.411254942417145,6.165381908416748,5.137763500213623,0.0
70,12.03379112482071,5.455672740936279,5.097789764404297,0.0
71,11.910515010356903,4.155738830566406,5.985388278961182,0.0
72,11.620018422603607,6.988869667053223,5.413856029510498,0.0
73,11.330220878124237,7.4454240798950195,5.065406322479248,0.0
74,10.964167058467865,4.097104549407959,5.423892974853516,0.0
75,10.659303903579712,5.99661922454834,4.978194713592529,0.0
76,11.057033658027649,8.71056842803955,5.099909782409668,0.0
77,10.304336458444595,8.420462608337402,5.161609649658203,0.0
78,10.315161943435669,5.006251811981201,4.994612216949463,0.0
79,10.075960874557495,2.8499393463134766,4.989380836486816,0.0
80,9.742385894060135,1.6964248418807983,4.924408912658691,0.0
81,9.79242953658104,5.669923305511475,5.410229682922363,0.0
82,9.383028864860535,4.2395243644714355,4.930558681488037,0.0
83,9.446422666311264,1.7784518003463745,4.777193069458008,0.0
84,9.079149931669235,3.3757729530334473,4.979846477508545,0.0
85,9.338659077882767,3.8745343685150146,5.02093505859375,0.0
86,8.909674167633057,3.6872098445892334,5.179946422576904,0.0
87,8.780694156885147,3.4880828857421875,4.914888858795166,0.0
88,8.855833053588867,4.853112697601318,4.8086957931518555,0.0
89,8.716805517673492,3.0186331272125244,4.791467189788818,0.0
90,8.508988618850708,3.569166898727417,5.080844879150391,0.0
91,8.31354808807373,3.5349318981170654,4.838999271392822,0.0
92,8.547728419303894,2.611614227294922,4.992778301239014,0.0
93,8.249026119709015,3.6032655239105225,4.570547580718994,0.0
94,8.388740599155426,4.0233330726623535,4.796235084533691,0.0
95,7.9160140454769135,3.7190377712249756,5.0328826904296875,0.0
96,7.953023225069046,2.5631346702575684,5.389623165130615,0.0
97,7.7576581835746765,1.1433407068252563,4.642951488494873,0.0
98,7.711948603391647,5.663820743560791,4.597893714904785,0.0
99,7.706625431776047,3.2436540126800537,4.9042067527771,0.0
100,7.701697766780853,5.664769172668457,4.83527135848999,0.0
