epoch,total_loss,recon_loss,kl_loss,sparsity_loss
1,416.75392723083496,335.6998291015625,0.17193745076656342,0.0
2,317.6573734283447,223.3822479248047,0.1721394807100296,0.0
3,258.07364559173584,240.74607849121094,0.18634264171123505,0.0
4,218.6224422454834,174.8339080810547,0.23210635781288147,0.0
5,190.5515012741089,201.3660888671875,0.45876961946487427,0.0
6,166.38315868377686,159.06472778320312,0.8615285754203796,0.0
7,143.79641723632812,121.33271789550781,2.322033643722534,0.0
8,124.94130039215088,124.12701416015625,4.400573253631592,0.0
9,109.94073915481567,100.43224334716797,4.225138187408447,0.0
10,100.32726049423218,103.7702865600586,4.688667297363281,0.0
11,92.29624032974243,92.3436508178711,3.8736648559570312,0.0
12,85.07929420471191,74.23155975341797,4.585909366607666,0.0
13,79.70989942550659,72.45165252685547,3.371464967727661,0.0
14,76.30893564224243,67.8172378540039,3.704960584640503,0.0
15,71.9456558227539,79.97709655761719,2.2591712474823,0.0
16,68.37807202339172,59.420509338378906,4.458381175994873,0.0
17,64.7345380783081,48.658809661865234,3.324005603790283,0.0
18,62.73929190635681,62.9786262512207,3.3103020191192627,0.0
19,60.98956084251404,74.0785903930664,3.028843879699707,0.0
20,57.6707329750061,61.017913818359375,2.498723268508911,0.0
21,55.34140110015869,54.04744338989258,4.5404229164123535,0.0
22,53.17001724243164,48.71431350708008,2.1021971702575684,0.0
23,51.17910432815552,52.94734573364258,2.901796817779541,0.0
24,49.558762311935425,42.03971481323242,2.931415557861328,0.0
25,48.65346908569336,48.869903564453125,3.0850448608398438,0.0
26,46.45200848579407,40.6107063293457,2.9468746185302734,0.0
27,45.14718794822693,37.4714469909668,2.2393195629119873,0.0
28,44.342859745025635,47.27561569213867,2.503333330154419,0.0
29,42.9008584022522,41.640926361083984,3.6219887733459473,0.0
30,41.79765176773071,36.65765380859375,2.92741322517395,0.0
31,40.603859543800354,38.02970504760742,2.5632495880126953,0.0
32,39.621769189834595,41.56958770751953,3.1536171436309814,0.0
33,38.37317252159119,40.43213653564453,1.8864109516143799,0.0
34,37.41200089454651,31.9630184173584,3.210623264312744,0.0
35,36.44136190414429,27.90365982055664,3.1041276454925537,0.0
36,35.27979838848114,27.586273193359375,3.037078619003296,0.0
37,34.71385145187378,33.56460952758789,2.940544843673706,0.0
38,34.193230986595154,38.573848724365234,2.7216012477874756,0.0
39,32.93991255760193,28.923383712768555,3.04187273979187,0.0
40,32.463862657547,28.887149810791016,2.6390938758850098,0.0
41,31.60836613178253,25.727521896362305,1.9671967029571533,0.0
42,31.283141613006592,30.072751998901367,3.4737401008605957,0.0
43,30.700717091560364,27.014020919799805,2.6561570167541504,0.0
44,29.788164854049683,23.44825553894043,2.7233121395111084,0.0
45,29.32454240322113,26.422718048095703,3.209322452545166,0.0
46,28.9052916765213,29.642255783081055,2.296410083770752,0.0
47,27.712377071380615,23.07271385192871,3.459054708480835,0.0
48,27.423696398735046,26.050907135009766,2.925173759460449,0.0
49,26.92955470085144,29.060300827026367,3.552624225616455,0.0
50,26.247604489326477,17.72589874267578,3.523895263671875,0.0
51,25.82312560081482,17.007017135620117,3.3242881298065186,0.0
52,25.027207851409912,21.646039962768555,2.4675216674804688,0.0
53,24.600380063056946,21.951513290405273,3.1353185176849365,0.0
54,23.921557068824768,25.476064682006836,3.2714881896972656,0.0
55,23.35980236530304,23.163917541503906,3.113976240158081,0.0
56,22.87815022468567,21.573017120361328,3.5052173137664795,0.0
57,22.66142249107361,18.165555953979492,3.0942656993865967,0.0
58,21.967182517051697,20.381675720214844,2.9071719646453857,0.0
59,21.332167983055115,17.406566619873047,2.936837911605835,0.0
60,21.01506358385086,16.212343215942383,2.9206135272979736,0.0
61,20.32349181175232,14.771918296813965,3.4647979736328125,0.0
62,20.12779939174652,12.289477348327637,3.288602113723755,0.0
63,19.935323357582092,13.891006469726562,2.8776798248291016,0.0
64,19.47790515422821,19.35912322998047,3.528571844100952,0.0
65,19.1880504488945,12.339483261108398,3.2092208862304688,0.0
66,19.031299650669098,17.887958526611328,3.0137779712677,0.0
67,18.610423386096954,13.432954788208008,3.2113196849823,0.0
68,18.288399815559387,15.240854263305664,3.304281234741211,0.0
69,18.036166667938232,10.92324447631836,3.4158356189727783,0.0
70,17.61720162630081,11.570906639099121,3.240835666656494,0.0
71,17.50737315416336,12.456382751464844,3.6280617713928223,0.0
72,16.977215588092804,12.139277458190918,3.292036533355713,0.0
73,16.453309178352356,10.756141662597656,3.6786484718322754,0.0
74,16.577931463718414,12.795357704162598,3.8295578956604004,0.0
75,16.105781614780426,10.481934547424316,3.544400453567505,0.0
76,15.971225321292877,11.265265464782715,3.7362008094787598,0.0
77,15.978771924972534,18.027013778686523,3.070294141769409,0.0
78,15.911095798015594,15.903841018676758,3.354079008102417,0.0
79,15.415302455425262,10.189509391784668,3.8178551197052,0.0
80,15.074807107448578,8.011005401611328,4.17435359954834,0.0
81,15.276296854019165,14.538294792175293,3.620239019393921,0.03847556188702583
82,14.767395496368408,7.077655792236328,3.946676731109619,0.04148556664586067
83,14.717872679233551,12.02978229522705,3.9209892749786377,0.04224460944533348
84,14.796805202960968,11.529950141906738,3.6130387783050537,0.041733790189027786
85,14.407029867172241,11.180776596069336,3.5875515937805176,0.04243805259466171
86,14.22285658121109,11.98972225189209,4.025705814361572,0.039893168956041336
87,13.771823942661285,9.674919128417969,3.8307762145996094,0.04010209068655968
88,13.640101194381714,8.53431224822998,3.720005512237549,0.03960215300321579
89,13.327040672302246,5.96967077255249,4.0108256340026855,0.03963514417409897
90,13.804081439971924,11.214285850524902,3.7763803005218506,0.03904727101325989
91,13.366426646709442,10.069186210632324,3.8697173595428467,0.038482483476400375
92,13.117930114269257,6.61928129196167,3.835524797439575,0.03983350098133087
93,13.043126106262207,7.537022590637207,3.9315872192382812,0.04040110111236572
94,12.849247872829437,6.116384029388428,3.8352973461151123,0.039675500243902206
95,12.632836401462555,4.371610164642334,4.075231075286865,0.039585161954164505
96,12.726646304130554,7.960177898406982,3.5684947967529297,0.04257088154554367
97,12.677781701087952,8.45586109161377,3.8428452014923096,0.040477823466062546
98,12.539379119873047,6.617317199707031,4.14829158782959,0.04063037410378456
99,12.58579272031784,9.14039421081543,4.011983394622803,0.03925252705812454
100,12.475439608097076,9.441815376281738,3.7772488594055176,0.038236238062381744
