Model,Architecture,Device,Time_seconds
TVAE,"(32, 16)",CPU,0.2331
TVAE,"(32, 16)",CPU,0.2353
TVAE,"(32, 16)",CPU,0.2315
TVAE,"(32, 16)",CPU,0.2664
TVAE,"(32, 16)",CPU,0.3129
TVAE,"(32, 16)",CPU,0.3142
TVAE,"(32, 16)",CPU,0.3063
TVAE,"(32, 16)",CPU,0.3091
TVAE,"(32, 16)",CPU,0.3317
TVAE,"(32, 16)",CPU,0.3138
TVAE,"(32, 16)",CPU,0.3059
TVAE,"(32, 16)",CPU,0.3143
TVAE,"(32, 16)",CPU,0.3073
TVAE,"(32, 16)",CPU,0.3211
TVAE,"(32, 16)",CPU,0.3116
TVAE,"(32, 16)",CPU,0.3036
TVAE,"(32, 16)",CPU,0.3149
TVAE,"(32, 16)",CPU,0.306
TVAE,"(32, 16)",CPU,0.3295
TVAE,"(32, 16)",CPU,0.3068
TVAE,"(32, 16)",CPU,0.3075
TVAE,"(32, 16)",CPU,0.3161
TVAE,"(32, 16)",CPU,0.3076
TVAE,"(32, 16)",CPU,0.3155
TVAE,"(32, 16)",CPU,0.3097
TVAE,"(32, 16)",CPU,0.3104
TVAE,"(32, 16)",CPU,0.3059
TVAE,"(32, 16)",CPU,0.3112
TVAE,"(32, 16)",CPU,0.3062
TVAE,"(32, 16)",CPU,0.3141
TVAE,"(32, 16)",CPU,0.3054
TVAE,"(32, 16)",CPU,0.2993
TVAE,"(32, 16)",CPU,0.2981
TVAE,"(32, 16)",CPU,0.2895
TVAE,"(32, 16)",CPU,0.3022
TVAE,"(32, 16)",CPU,0.3171
TVAE,"(32, 16)",CPU,0.2584
TVAE,"(32, 16)",CPU,0.2377
TVAE,"(32, 16)",CPU,0.2333
TVAE,"(32, 16)",CPU,0.2375
TVAE,"(32, 16)",CPU,0.3106
TVAE,"(32, 16)",CPU,0.3144
TVAE,"(32, 16)",CPU,0.3085
TVAE,"(32, 16)",CPU,0.3162
TVAE,"(32, 16)",CPU,0.3169
TVAE,"(32, 16)",CPU,0.3124
TVAE,"(32, 16)",CPU,0.3048
TVAE,"(32, 16)",CPU,0.2888
TVAE,"(32, 16)",CPU,0.2921
TVAE,"(32, 16)",CPU,0.2875
TVAE,"(32, 16)",CPU,0.2851
TVAE,"(32, 16)",CPU,0.3003
TVAE,"(32, 16)",CPU,0.2307
TVAE,"(32, 16)",CPU,0.2332
TVAE,"(32, 16)",CPU,0.2947
TVAE,"(32, 16)",CPU,0.2383
TVAE,"(32, 16)",CPU,0.2297
TVAE,"(32, 16)",CPU,0.3025
TVAE,"(32, 16)",CPU,0.309
TVAE,"(32, 16)",CPU,0.3061
TVAE,"(32, 16)",CPU,0.3046
TVAE,"(32, 16)",CPU,0.3135
TVAE,"(32, 16)",CPU,0.3022
TVAE,"(32, 16)",CPU,0.2345
TVAE,"(32, 16)",CPU,0.2337
TVAE,"(32, 16)",CPU,0.2605
TVAE,"(32, 16)",CPU,0.2912
TVAE,"(32, 16)",CPU,0.2545
TVAE,"(32, 16)",CPU,0.2762
TVAE,"(32, 16)",CPU,0.2528
TVAE,"(32, 16)",CPU,0.3499
TVAE,"(32, 16)",CPU,0.2987
TVAE,"(32, 16)",CPU,0.3211
TVAE,"(32, 16)",CPU,0.3303
TVAE,"(32, 16)",CPU,0.3285
TVAE,"(32, 16)",CPU,0.3158
TVAE,"(32, 16)",CPU,0.3045
TVAE,"(32, 16)",CPU,0.3296
TVAE,"(32, 16)",CPU,0.3016
TVAE,"(32, 16)",CPU,0.3654
TVAE,"(32, 16)",CPU,0.3295
TVAE,"(32, 16)",CPU,0.2688
TVAE,"(32, 16)",CPU,0.3637
TVAE,"(32, 16)",CPU,0.3204
TVAE,"(32, 16)",CPU,0.3137
TVAE,"(32, 16)",CPU,0.3283
TVAE,"(32, 16)",CPU,0.2665
TVAE,"(32, 16)",CPU,0.2887
TVAE,"(32, 16)",CPU,0.3118
TVAE,"(32, 16)",CPU,0.2893
TVAE,"(32, 16)",CPU,0.3504
TVAE,"(32, 16)",CPU,0.316
TVAE,"(32, 16)",CPU,0.369
TVAE,"(32, 16)",CPU,0.3591
TVAE,"(32, 16)",CPU,0.3112
TVAE,"(32, 16)",CPU,0.32
TVAE,"(32, 16)",CPU,0.3286
TVAE,"(32, 16)",CPU,0.338
TVAE,"(32, 16)",CPU,0.3472
TVAE,"(32, 16)",CPU,0.3279
TVAE,"(32, 16)",CPU,0.3142
TVAE,"(32, 16)",CPU,0.3031
TVAE,"(32, 16)",CPU,0.3177
TVAE,"(32, 16)",CPU,0.3175
TVAE,"(32, 16)",CPU,0.2466
TVAE,"(32, 16)",CPU,0.3032
TVAE,"(32, 16)",CPU,0.3131
TVAE,"(32, 16)",CPU,0.3388
TVAE,"(32, 16)",CPU,0.3338
TVAE,"(32, 16)",CPU,0.3237
TVAE,"(32, 16)",CPU,0.3353
TVAE,"(32, 16)",CPU,0.2795
TVAE,"(32, 16)",CPU,0.3168
TVAE,"(32, 16)",CPU,0.2877
TVAE,"(32, 16)",CPU,0.2929
TVAE,"(32, 16)",CPU,0.236
TVAE,"(32, 16)",CPU,0.2667
TVAE,"(32, 16)",CPU,0.3265
TVAE,"(32, 16)",CPU,0.287
TVAE,"(32, 16)",CPU,0.289
TVAE,"(32, 16)",CPU,0.2986
TVAE,"(32, 16)",CPU,0.2755
TVAE,"(32, 16)",CPU,0.2796
TVAE,"(32, 16)",CPU,0.28
TVAE,"(32, 16)",CPU,0.303
TVAE,"(32, 16)",CPU,0.2936
TVAE,"(32, 16)",CPU,0.3194
TVAE,"(32, 16)",CPU,0.3144
TVAE,"(32, 16)",CPU,0.3164
TVAE,"(32, 16)",CPU,0.3305
TVAE,"(32, 16)",CPU,0.3075
TVAE,"(32, 16)",CPU,0.3022
TVAE,"(32, 16)",CPU,0.3247
TVAE,"(32, 16)",CPU,0.2953
TVAE,"(32, 16)",CPU,0.2433
TVAE,"(32, 16)",CPU,0.2896
TVAE,"(32, 16)",CPU,0.2944
TVAE,"(32, 16)",CPU,0.2941
TVAE,"(32, 16)",CPU,0.2982
TVAE,"(32, 16)",CPU,0.2873
TVAE,"(32, 16)",CPU,0.2939
TVAE,"(32, 16)",CPU,0.2874
TVAE,"(32, 16)",CPU,0.2692
TVAE,"(32, 16)",CPU,0.2614
TVAE,"(32, 16)",CPU,0.2439
TVAE,"(32, 16)",CPU,0.2951
TVAE,"(32, 16)",CPU,0.2806
TVAE,"(32, 16)",CPU,0.3042
TVAE,"(32, 16)",CPU,0.3259
TVAE,"(32, 16)",CPU,0.3004
TVAE,"(32, 16)",CPU,0.31
TVAE,"(32, 16)",CPU,0.2949
TVAE,"(32, 16)",CPU,0.2899
TVAE,"(32, 16)",CPU,0.3084
TVAE,"(32, 16)",CPU,0.2883
TVAE,"(32, 16)",CPU,0.3193
TVAE,"(32, 16)",CPU,0.3179
TVAE,"(32, 16)",CPU,0.3213
TVAE,"(32, 16)",CPU,0.3387
TVAE,"(32, 16)",CPU,0.3175
TVAE,"(32, 16)",CPU,0.2825
TVAE,"(32, 16)",CPU,0.2501
TVAE,"(32, 16)",CPU,0.3
TVAE,"(32, 16)",CPU,0.31
TVAE,"(32, 16)",CPU,0.3097
TVAE,"(32, 16)",CPU,0.3034
TVAE,"(32, 16)",CPU,0.3171
TVAE,"(32, 16)",CPU,0.341
TVAE,"(32, 16)",CPU,0.2884
TVAE,"(32, 16)",CPU,0.2671
TVAE,"(32, 16)",CPU,0.2855
TVAE,"(32, 16)",CPU,0.2831
TVAE,"(32, 16)",CPU,0.3069
TVAE,"(32, 16)",CPU,0.338
TVAE,"(32, 16)",CPU,0.2921
TVAE,"(32, 16)",CPU,0.2441
TVAE,"(32, 16)",CPU,0.2363
TVAE,"(32, 16)",CPU,0.2554
TVAE,"(32, 16)",CPU,0.3135
TVAE,"(32, 16)",CPU,0.2912
TVAE,"(32, 16)",CPU,0.2759
TVAE,"(32, 16)",CPU,0.2796
TVAE,"(32, 16)",CPU,0.2811
TVAE,"(32, 16)",CPU,0.2782
TVAE,"(32, 16)",CPU,0.3244
TVAE,"(32, 16)",CPU,0.389
TVAE,"(32, 16)",CPU,0.3669
TVAE,"(32, 16)",CPU,0.2965
TVAE,"(32, 16)",CPU,0.3459
TVAE,"(32, 16)",CPU,0.3026
TVAE,"(32, 16)",CPU,0.2422
TVAE,"(32, 16)",CPU,0.3197
TVAE,"(32, 16)",CPU,0.3188
TVAE,"(32, 16)",CPU,0.2978
TVAE,"(32, 16)",CPU,0.3117
TVAE,"(32, 16)",CPU,0.3171
TVAE,"(32, 16)",CPU,0.3049
TVAE,"(32, 16)",CPU,0.3075
TVAE,"(32, 16)",CPU,0.3476
TVAE,"(32, 16)",CPU,0.329
TVAE,"(32, 16)",CPU,0.2843
TVAE,"(32, 16)",CPU,0.3548
TVAE,"(32, 16)",CPU,0.2891
TVAE,"(32, 16)",CPU,0.3113
TVAE,"(32, 16)",CPU,0.2685
TVAE,"(32, 16)",CPU,0.2342
TVAE,"(32, 16)",CPU,0.2951
TVAE,"(32, 16)",CPU,0.3353
TVAE,"(32, 16)",CPU,0.3318
TVAE,"(32, 16)",CPU,0.3428
TVAE,"(32, 16)",CPU,0.3082
TVAE,"(32, 16)",CPU,0.2999
TVAE,"(32, 16)",CPU,0.3471
TVAE,"(32, 16)",CPU,0.2368
TVAE,"(32, 16)",CPU,0.3021
TVAE,"(32, 16)",CPU,0.2622
TVAE,"(32, 16)",CPU,0.2458
TVAE,"(32, 16)",CPU,0.2324
TVAE,"(32, 16)",CPU,0.2819
TVAE,"(32, 16)",CPU,0.3095
TVAE,"(32, 16)",CPU,0.3194
TVAE,"(32, 16)",CPU,0.3721
TVAE,"(32, 16)",CPU,0.3185
TVAE,"(32, 16)",CPU,0.3336
TVAE,"(32, 16)",CPU,0.3493
TVAE,"(32, 16)",CPU,0.2736
TVAE,"(32, 16)",CPU,0.2735
TVAE,"(32, 16)",CPU,0.2711
TVAE,"(32, 16)",CPU,0.273
TVAE,"(32, 16)",CPU,0.2752
TVAE,"(32, 16)",CPU,0.2765
TVAE,"(32, 16)",CPU,0.2847
TVAE,"(32, 16)",CPU,0.2824
TVAE,"(32, 16)",CPU,0.2762
TVAE,"(32, 16)",CPU,0.2748
TVAE,"(32, 16)",CPU,0.2798
TVAE,"(32, 16)",CPU,0.2826
TVAE,"(32, 16)",CPU,0.2846
TVAE,"(32, 16)",CPU,0.2848
TVAE,"(32, 16)",CPU,0.2816
TVAE,"(32, 16)",CPU,0.2786
TVAE,"(32, 16)",CPU,0.3028
TVAE,"(32, 16)",CPU,0.2842
TVAE,"(32, 16)",CPU,0.237
TVAE,"(32, 16)",CPU,0.2414
TVAE,"(32, 16)",CPU,0.2347
TVAE,"(32, 16)",CPU,0.2645
TVAE,"(32, 16)",CPU,0.2383
TVAE,"(32, 16)",CPU,0.2777
TVAE,"(32, 16)",CPU,0.382
TVAE,"(32, 16)",CPU,0.2852
TVAE,"(32, 16)",CPU,0.2692
TVAE,"(32, 16)",CPU,0.2729
TVAE,"(32, 16)",CPU,0.3231
TVAE,"(32, 16)",CPU,0.2969
TVAE,"(32, 16)",CPU,0.3133
TVAE,"(32, 16)",CPU,0.3286
TVAE,"(32, 16)",CPU,0.307
TVAE,"(32, 16)",CPU,0.2588
TVAE,"(32, 16)",CPU,0.3097
TVAE,"(32, 16)",CPU,0.304
TVAE,"(32, 16)",CPU,0.2879
TVAE,"(32, 16)",CPU,0.3197
TVAE,"(32, 16)",CPU,0.3753
TVAE,"(32, 16)",CPU,0.3774
TVAE,"(32, 16)",CPU,0.2401
TVAE,"(32, 16)",CPU,0.2914
TVAE,"(32, 16)",CPU,0.2529
TVAE,"(32, 16)",CPU,0.2424
TVAE,"(32, 16)",CPU,0.2334
TVAE,"(32, 16)",CPU,0.2869
TVAE,"(32, 16)",CPU,0.3345
TVAE,"(32, 16)",CPU,0.3234
TVAE,"(32, 16)",CPU,0.3375
TVAE,"(32, 16)",CPU,0.2684
TVAE,"(32, 16)",CPU,0.2355
TVAE,"(32, 16)",CPU,0.2529
TVAE,"(32, 16)",CPU,0.2756
TVAE,"(32, 16)",CPU,0.2458
TVAE,"(32, 16)",CPU,0.2456
TVAE,"(32, 16)",CPU,0.3025
TVAE,"(32, 16)",CPU,0.3185
TVAE,"(32, 16)",CPU,0.3244
TVAE,"(32, 16)",CPU,0.3183
TVAE,"(32, 16)",CPU,0.3255
TVAE,"(32, 16)",CPU,0.3374
TVAE,"(32, 16)",CPU,0.2984
TVAE,"(32, 16)",CPU,0.3003
TVAE,"(32, 16)",CPU,0.2608
TVAE,"(32, 16)",CPU,0.2535
TVAE,"(32, 16)",CPU,0.237
TVAE,"(32, 16)",CPU,0.3168
TVAE,"(32, 16)",CPU,0.3285
TVAE,"(32, 16)",CPU,0.3126
TVAE,"(32, 16)",CPU,0.2967
TVAE,"(32, 16)",CPU,0.3379
TVAE,"(32, 16)",CPU,0.3123
TVAE,"(32, 16)",CPU,0.3092
TVAE,"(32, 16)",CPU,0.3108
TVAE,"(32, 16)",CPU,0.3141
TVAE,"(32, 16)",CPU,0.3185
TVAE,"(32, 16)",CPU,0.2959
TVAE,"(32, 16)",CPU,0.2877
TVAE,"(32, 16)",CPU,0.3386
TVAE,"(32, 16)",CPU,0.2941
TVAE,"(32, 16)",CPU,0.2372
TVAE,"(32, 16)",CPU,0.2474
TVAE,"(32, 16)",CPU,0.2939
TVAE,"(32, 16)",CPU,0.2542
TVAE,"(32, 16)",CPU,0.2433
TVAE,"(32, 16)",CPU,0.2418
TVAE,"(32, 16)",CPU,0.2676
TVAE,"(32, 16)",CPU,0.2887
TVAE,"(32, 16)",CPU,0.2684
TVAE,"(32, 16)",CPU,0.2432
TVAE,"(32, 16)",CPU,0.2761
TVAE,"(32, 16)",CPU,0.2334
TVAE,"(32, 16)",CPU,0.243
TVAE,"(32, 16)",CPU,0.306
TVAE,"(32, 16)",CPU,0.3216
TVAE,"(32, 16)",CPU,0.3087
TVAE,"(32, 16)",CPU,0.3079
TVAE,"(32, 16)",CPU,0.3071
TVAE,"(32, 16)",CPU,0.3262
TVAE,"(32, 16)",CPU,0.3138
TVAE,"(32, 16)",CPU,0.294
TVAE,"(32, 16)",CPU,0.3106
TVAE,"(32, 16)",CPU,0.3236
TVAE,"(32, 16)",CPU,0.3141
TVAE,"(32, 16)",CPU,0.3139
TVAE,"(32, 16)",CPU,0.336
TVAE,"(32, 16)",CPU,0.2556
TVAE,"(32, 16)",CPU,0.232
TVAE,"(32, 16)",CPU,0.2701
TVAE,"(32, 16)",CPU,0.3267
TVAE,"(32, 16)",CPU,0.3114
TVAE,"(32, 16)",CPU,0.2477
TVAE,"(32, 16)",CPU,0.2348
TVAE,"(32, 16)",CPU,0.306
TVAE,"(32, 16)",CPU,0.3107
TVAE,"(32, 16)",CPU,0.3093
TVAE,"(32, 16)",CPU,0.2745
TVAE,"(32, 16)",CPU,0.2556
TVAE,"(32, 16)",CPU,0.2548
TVAE,"(32, 16)",CPU,0.2823
TVAE,"(32, 16)",CPU,0.2519
TVAE,"(32, 16)",CPU,0.2703
TVAE,"(32, 16)",CPU,0.2475
TVAE,"(32, 16)",CPU,0.2493
TVAE,"(32, 16)",CPU,0.2619
TVAE,"(32, 16)",CPU,0.2636
TVAE,"(32, 16)",CPU,0.231
TVAE,"(32, 16)",CPU,0.2338
TVAE,"(32, 16)",CPU,0.2352
TVAE,"(32, 16)",CPU,0.2717
TVAE,"(32, 16)",CPU,0.3174
TVAE,"(32, 16)",CPU,0.2411
TVAE,"(32, 16)",CPU,0.2313
TVAE,"(32, 16)",CPU,0.2508
TVAE,"(32, 16)",CPU,0.2724
TVAE,"(32, 16)",CPU,0.2921
TVAE,"(32, 16)",CPU,0.2927
TVAE,"(32, 16)",CPU,0.3389
