epoch,total_loss,recon_loss,kl_loss,sparsity_loss
57,13.970668017864227,6.572256565093994,6.481268405914307,0.0
58,13.453326344490051,8.997511863708496,7.080571174621582,0.0
59,13.11421924829483,9.538872718811035,7.0591654777526855,0.0
60,12.676274418830872,4.67238712310791,7.040740966796875,0.0
61,12.685793280601501,5.5188188552856445,7.3631157875061035,0.0
62,12.06692260503769,6.6288275718688965,6.63330602645874,0.0
63,12.189709305763245,5.2862372398376465,6.727081298828125,0.0
64,12.104958891868591,4.613692760467529,7.051408290863037,0.0
65,11.414471209049225,4.207414150238037,6.783236980438232,0.0
66,11.312558889389038,3.1006155014038086,7.458201885223389,0.0
67,10.703360974788666,1.5992125272750854,6.823174953460693,0.0
68,10.52321320772171,5.545451641082764,6.770000457763672,0.0
69,10.492108464241028,3.0091211795806885,6.601666450500488,0.0
70,10.049673020839691,1.2060669660568237,6.632653713226318,0.0
71,9.844969600439072,0.444847971200943,7.405057430267334,0.0
72,9.503903836011887,3.9995293617248535,6.566604137420654,0.0
73,9.50635913014412,2.117074728012085,6.575344085693359,0.0
74,9.618203163146973,2.805018186569214,7.165416240692139,0.0
75,9.177013337612152,0.35308313369750977,6.5258307456970215,0.0
76,8.889719158411026,1.6687557697296143,6.43429708480835,0.0
77,8.792690098285675,4.796218395233154,6.421838283538818,0.0
78,8.567204922437668,1.376898169517517,6.318685054779053,0.0
79,8.681140571832657,0.5204896330833435,6.357247829437256,0.0
80,8.421359330415726,3.355355978012085,6.3003997802734375,0.0
81,8.228058069944382,1.645138144493103,6.42279577255249,0.07381711155176163
82,8.20086619257927,4.606765270233154,5.769923686981201,0.07588725537061691
83,7.945173233747482,0.38403135538101196,6.543816566467285,0.07298782467842102
84,7.861879914999008,3.5565388202667236,6.745560646057129,0.07180554419755936
85,7.6894181072711945,3.0407631397247314,6.3101348876953125,0.0780840814113617
86,7.407529890537262,-1.363783836364746,6.581105709075928,0.06958037614822388
87,7.679820388555527,0.30900782346725464,6.080887794494629,0.07339108735322952
88,7.591344624757767,1.3000274896621704,6.268107891082764,0.072795569896698
89,7.562327176332474,1.6753028631210327,6.857173919677734,0.06966476887464523
90,7.519542902708054,0.8776708841323853,6.779323101043701,0.06861227750778198
91,7.428258329629898,1.4036608934402466,6.498879909515381,0.06742127984762192
92,6.8584128469228745,0.568494439125061,6.3932390213012695,0.06665832549333572
93,7.011756718158722,0.9077358245849609,5.799673557281494,0.06868057698011398
94,6.764828711748123,0.17666080594062805,5.750528335571289,0.07269452512264252
95,6.549638330936432,-1.1495956182479858,6.272384166717529,0.06966419517993927
96,6.810780763626099,2.076536178588867,5.9597368240356445,0.07673244923353195
97,6.8218095898628235,1.5071229934692383,5.972167491912842,0.07112086564302444
98,6.515241116285324,3.0667760372161865,5.975921630859375,0.06686011701822281
99,6.680584877729416,1.7716505527496338,5.9409589767456055,0.07007730007171631
100,6.316684901714325,-0.9258877038955688,5.701015949249268,0.07475079596042633
