Model,Architecture,Device,Time_seconds
TVAE,"(10, 5)",CPU,0.2657
TVAE,"(10, 5)",CPU,0.2834
TVAE,"(10, 5)",CPU,0.3526
TVAE,"(10, 5)",CPU,0.3285
TVAE,"(10, 5)",CPU,0.2826
TVAE,"(10, 5)",CPU,0.3633
TVAE,"(10, 5)",CPU,0.2988
TVAE,"(10, 5)",CPU,0.2907
TVAE,"(10, 5)",CPU,0.2625
TVAE,"(10, 5)",CPU,0.4935
TVAE,"(10, 5)",CPU,0.2624
TVAE,"(10, 5)",CPU,0.3299
TVAE,"(10, 5)",CPU,0.4138
TVAE,"(10, 5)",CPU,0.2819
TVAE,"(10, 5)",CPU,0.3323
TVAE,"(10, 5)",CPU,0.3845
TVAE,"(10, 5)",CPU,0.411
TVAE,"(10, 5)",CPU,0.3602
TVAE,"(10, 5)",CPU,0.2816
TVAE,"(10, 5)",CPU,0.2651
TVAE,"(10, 5)",CPU,0.3157
TVAE,"(10, 5)",CPU,0.2899
TVAE,"(10, 5)",CPU,0.2612
TVAE,"(10, 5)",CPU,0.2445
TVAE,"(10, 5)",CPU,0.2235
TVAE,"(10, 5)",CPU,0.2451
TVAE,"(10, 5)",CPU,0.3072
TVAE,"(10, 5)",CPU,0.3066
TVAE,"(10, 5)",CPU,0.2866
TVAE,"(10, 5)",CPU,0.2541
TVAE,"(10, 5)",CPU,0.421
TVAE,"(10, 5)",CPU,0.3574
TVAE,"(10, 5)",CPU,0.2231
TVAE,"(10, 5)",CPU,0.3027
TVAE,"(10, 5)",CPU,0.2958
TVAE,"(10, 5)",CPU,0.3048
TVAE,"(10, 5)",CPU,0.3036
TVAE,"(10, 5)",CPU,0.3274
TVAE,"(10, 5)",CPU,0.3075
TVAE,"(10, 5)",CPU,0.3258
TVAE,"(10, 5)",CPU,0.4117
TVAE,"(10, 5)",CPU,0.3147
TVAE,"(10, 5)",CPU,0.4664
TVAE,"(10, 5)",CPU,0.2855
TVAE,"(10, 5)",CPU,0.3045
TVAE,"(10, 5)",CPU,0.3498
TVAE,"(10, 5)",CPU,0.2465
TVAE,"(10, 5)",CPU,0.2493
TVAE,"(10, 5)",CPU,0.2454
TVAE,"(10, 5)",CPU,0.2579
TVAE,"(10, 5)",CPU,0.2907
TVAE,"(10, 5)",CPU,0.2826
TVAE,"(10, 5)",CPU,0.2598
TVAE,"(10, 5)",CPU,0.2893
TVAE,"(10, 5)",CPU,0.2751
TVAE,"(10, 5)",CPU,0.2781
TVAE,"(10, 5)",CPU,0.2855
TVAE,"(10, 5)",CPU,0.2285
TVAE,"(10, 5)",CPU,0.2509
TVAE,"(10, 5)",CPU,0.3239
TVAE,"(10, 5)",CPU,0.2591
TVAE,"(10, 5)",CPU,0.2722
TVAE,"(10, 5)",CPU,0.2497
TVAE,"(10, 5)",CPU,0.2285
TVAE,"(10, 5)",CPU,0.2256
TVAE,"(10, 5)",CPU,0.2958
TVAE,"(10, 5)",CPU,0.2134
TVAE,"(10, 5)",CPU,0.2552
TVAE,"(10, 5)",CPU,0.2794
TVAE,"(10, 5)",CPU,0.2589
TVAE,"(10, 5)",CPU,0.2472
TVAE,"(10, 5)",CPU,0.3044
TVAE,"(10, 5)",CPU,0.3279
TVAE,"(10, 5)",CPU,0.3027
TVAE,"(10, 5)",CPU,0.2534
TVAE,"(10, 5)",CPU,0.2704
TVAE,"(10, 5)",CPU,0.2397
TVAE,"(10, 5)",CPU,0.2851
TVAE,"(10, 5)",CPU,0.307
TVAE,"(10, 5)",CPU,0.2841
TVAE,"(10, 5)",CPU,0.2898
TVAE,"(10, 5)",CPU,0.2093
TVAE,"(10, 5)",CPU,0.2444
TVAE,"(10, 5)",CPU,0.3045
TVAE,"(10, 5)",CPU,0.2519
TVAE,"(10, 5)",CPU,0.2486
TVAE,"(10, 5)",CPU,0.2507
TVAE,"(10, 5)",CPU,0.2162
TVAE,"(10, 5)",CPU,0.3442
TVAE,"(10, 5)",CPU,0.2625
TVAE,"(10, 5)",CPU,0.2577
TVAE,"(10, 5)",CPU,0.2918
TVAE,"(10, 5)",CPU,0.2832
TVAE,"(10, 5)",CPU,0.2751
TVAE,"(10, 5)",CPU,0.2975
TVAE,"(10, 5)",CPU,0.2719
TVAE,"(10, 5)",CPU,0.262
TVAE,"(10, 5)",CPU,0.2455
TVAE,"(10, 5)",CPU,0.2747
TVAE,"(10, 5)",CPU,0.2698
TVAE,"(10, 5)",CPU,0.2566
TVAE,"(10, 5)",CPU,0.2044
TVAE,"(10, 5)",CPU,0.4026
TVAE,"(10, 5)",CPU,0.3217
TVAE,"(10, 5)",CPU,0.2528
TVAE,"(10, 5)",CPU,0.278
TVAE,"(10, 5)",CPU,0.3103
TVAE,"(10, 5)",CPU,0.3097
TVAE,"(10, 5)",CPU,0.2936
TVAE,"(10, 5)",CPU,0.4747
TVAE,"(10, 5)",CPU,0.4316
TVAE,"(10, 5)",CPU,0.3118
TVAE,"(10, 5)",CPU,0.2775
TVAE,"(10, 5)",CPU,0.254
TVAE,"(10, 5)",CPU,0.2445
TVAE,"(10, 5)",CPU,0.2337
TVAE,"(10, 5)",CPU,0.2749
TVAE,"(10, 5)",CPU,0.2715
TVAE,"(10, 5)",CPU,0.2743
TVAE,"(10, 5)",CPU,0.2242
TVAE,"(10, 5)",CPU,0.2298
TVAE,"(10, 5)",CPU,0.2839
TVAE,"(10, 5)",CPU,0.2103
TVAE,"(10, 5)",CPU,0.3696
TVAE,"(10, 5)",CPU,0.2892
TVAE,"(10, 5)",CPU,0.2648
TVAE,"(10, 5)",CPU,0.3463
TVAE,"(10, 5)",CPU,0.3982
TVAE,"(10, 5)",CPU,0.311
TVAE,"(10, 5)",CPU,0.2434
TVAE,"(10, 5)",CPU,0.3962
TVAE,"(10, 5)",CPU,0.3061
TVAE,"(10, 5)",CPU,0.2963
TVAE,"(10, 5)",CPU,0.2784
TVAE,"(10, 5)",CPU,0.2796
TVAE,"(10, 5)",CPU,0.3361
TVAE,"(10, 5)",CPU,0.2128
TVAE,"(10, 5)",CPU,0.2538
TVAE,"(10, 5)",CPU,0.294
TVAE,"(10, 5)",CPU,0.2475
TVAE,"(10, 5)",CPU,0.2388
TVAE,"(10, 5)",CPU,0.2564
TVAE,"(10, 5)",CPU,0.2313
TVAE,"(10, 5)",CPU,0.2303
TVAE,"(10, 5)",CPU,0.3165
TVAE,"(10, 5)",CPU,0.2621
TVAE,"(10, 5)",CPU,0.2891
TVAE,"(10, 5)",CPU,0.2831
TVAE,"(10, 5)",CPU,0.2092
TVAE,"(10, 5)",CPU,0.2115
TVAE,"(10, 5)",CPU,0.2835
TVAE,"(10, 5)",CPU,0.2858
TVAE,"(10, 5)",CPU,0.3132
TVAE,"(10, 5)",CPU,0.2677
TVAE,"(10, 5)",CPU,0.2287
TVAE,"(10, 5)",CPU,0.3021
TVAE,"(10, 5)",CPU,0.2077
TVAE,"(10, 5)",CPU,0.2358
TVAE,"(10, 5)",CPU,0.23
TVAE,"(10, 5)",CPU,0.1943
TVAE,"(10, 5)",CPU,0.205
TVAE,"(10, 5)",CPU,0.2424
TVAE,"(10, 5)",CPU,0.2433
TVAE,"(10, 5)",CPU,0.3362
TVAE,"(10, 5)",CPU,0.2487
TVAE,"(10, 5)",CPU,0.2931
TVAE,"(10, 5)",CPU,0.2491
TVAE,"(10, 5)",CPU,0.3164
TVAE,"(10, 5)",CPU,0.2446
TVAE,"(10, 5)",CPU,0.2352
TVAE,"(10, 5)",CPU,0.333
TVAE,"(10, 5)",CPU,0.3022
TVAE,"(10, 5)",CPU,0.3845
TVAE,"(10, 5)",CPU,0.3053
TVAE,"(10, 5)",CPU,0.2558
TVAE,"(10, 5)",CPU,0.2725
TVAE,"(10, 5)",CPU,0.2277
TVAE,"(10, 5)",CPU,0.3266
TVAE,"(10, 5)",CPU,0.2743
TVAE,"(10, 5)",CPU,0.3444
TVAE,"(10, 5)",CPU,0.2914
TVAE,"(10, 5)",CPU,0.283
TVAE,"(10, 5)",CPU,0.2489
TVAE,"(10, 5)",CPU,0.2699
TVAE,"(10, 5)",CPU,0.249
TVAE,"(10, 5)",CPU,0.3302
TVAE,"(10, 5)",CPU,0.2516
TVAE,"(10, 5)",CPU,0.2428
TVAE,"(10, 5)",CPU,0.2937
TVAE,"(10, 5)",CPU,0.2527
TVAE,"(10, 5)",CPU,0.2371
TVAE,"(10, 5)",CPU,0.2751
TVAE,"(10, 5)",CPU,0.2554
TVAE,"(10, 5)",CPU,0.3211
TVAE,"(10, 5)",CPU,0.2476
TVAE,"(10, 5)",CPU,0.2037
TVAE,"(10, 5)",CPU,0.2673
TVAE,"(10, 5)",CPU,0.2705
TVAE,"(10, 5)",CPU,0.2266
TVAE,"(10, 5)",CPU,0.2564
TVAE,"(10, 5)",CPU,0.2897
TVAE,"(10, 5)",CPU,0.2581
TVAE,"(10, 5)",CPU,0.2667
TVAE,"(10, 5)",CPU,0.2583
TVAE,"(10, 5)",CPU,0.287
TVAE,"(10, 5)",CPU,0.2493
TVAE,"(10, 5)",CPU,0.2453
TVAE,"(10, 5)",CPU,0.3112
TVAE,"(10, 5)",CPU,0.3585
TVAE,"(10, 5)",CPU,0.252
TVAE,"(10, 5)",CPU,0.2398
TVAE,"(10, 5)",CPU,0.276
TVAE,"(10, 5)",CPU,0.3188
TVAE,"(10, 5)",CPU,0.2632
TVAE,"(10, 5)",CPU,0.2807
TVAE,"(10, 5)",CPU,0.435
TVAE,"(10, 5)",CPU,0.3872
TVAE,"(10, 5)",CPU,0.3151
TVAE,"(10, 5)",CPU,0.3863
TVAE,"(10, 5)",CPU,0.3611
