Model,Architecture,Device,Time_seconds
TVAE,"(64, 32)",CPU,0.3014
TVAE,"(64, 32)",CPU,0.3301
TVAE,"(64, 32)",CPU,0.3058
TVAE,"(64, 32)",CPU,0.2992
TVAE,"(64, 32)",CPU,0.3316
TVAE,"(64, 32)",CPU,0.299
TVAE,"(64, 32)",CPU,0.2988
TVAE,"(64, 32)",CPU,0.3005
TVAE,"(64, 32)",CPU,0.2981
TVAE,"(64, 32)",CPU,0.3302
TVAE,"(64, 32)",CPU,0.3022
TVAE,"(64, 32)",CPU,0.2976
TVAE,"(64, 32)",CPU,0.3
TVAE,"(64, 32)",CPU,0.2969
TVAE,"(64, 32)",CPU,0.3302
TVAE,"(64, 32)",CPU,0.3009
TVAE,"(64, 32)",CPU,0.3006
TVAE,"(64, 32)",CPU,0.2985
TVAE,"(64, 32)",CPU,0.2978
TVAE,"(64, 32)",CPU,0.3335
TVAE,"(64, 32)",CPU,0.3011
TVAE,"(64, 32)",CPU,0.299
TVAE,"(64, 32)",CPU,0.3025
TVAE,"(64, 32)",CPU,0.2984
TVAE,"(64, 32)",CPU,0.3317
TVAE,"(64, 32)",CPU,0.3005
TVAE,"(64, 32)",CPU,0.2962
TVAE,"(64, 32)",CPU,0.2992
TVAE,"(64, 32)",CPU,0.3126
TVAE,"(64, 32)",CPU,0.317
TVAE,"(64, 32)",CPU,0.3005
TVAE,"(64, 32)",CPU,0.2989
TVAE,"(64, 32)",CPU,0.3059
TVAE,"(64, 32)",CPU,0.3267
TVAE,"(64, 32)",CPU,0.2991
TVAE,"(64, 32)",CPU,0.3009
TVAE,"(64, 32)",CPU,0.3008
TVAE,"(64, 32)",CPU,0.3299
TVAE,"(64, 32)",CPU,0.3012
TVAE,"(64, 32)",CPU,0.2999
TVAE,"(64, 32)",CPU,0.3365
TVAE,"(64, 32)",CPU,0.3918
TVAE,"(64, 32)",CPU,0.3363
TVAE,"(64, 32)",CPU,0.3772
TVAE,"(64, 32)",CPU,0.3483
TVAE,"(64, 32)",CPU,0.3067
TVAE,"(64, 32)",CPU,0.3986
TVAE,"(64, 32)",CPU,0.3442
TVAE,"(64, 32)",CPU,0.3208
TVAE,"(64, 32)",CPU,0.3631
TVAE,"(64, 32)",CPU,0.325
TVAE,"(64, 32)",CPU,0.3213
TVAE,"(64, 32)",CPU,0.3207
TVAE,"(64, 32)",CPU,0.3551
TVAE,"(64, 32)",CPU,0.32
TVAE,"(64, 32)",CPU,0.3215
TVAE,"(64, 32)",CPU,0.3488
TVAE,"(64, 32)",CPU,0.3234
TVAE,"(64, 32)",CPU,0.3376
TVAE,"(64, 32)",CPU,0.3578
TVAE,"(64, 32)",CPU,0.3228
TVAE,"(64, 32)",CPU,0.3222
TVAE,"(64, 32)",CPU,0.3496
TVAE,"(64, 32)",CPU,0.3195
TVAE,"(64, 32)",CPU,0.3235
TVAE,"(64, 32)",CPU,0.3479
TVAE,"(64, 32)",CPU,0.3197
TVAE,"(64, 32)",CPU,0.3209
TVAE,"(64, 32)",CPU,0.3523
TVAE,"(64, 32)",CPU,0.3224
TVAE,"(64, 32)",CPU,0.3194
TVAE,"(64, 32)",CPU,0.3544
TVAE,"(64, 32)",CPU,0.3193
TVAE,"(64, 32)",CPU,0.3203
TVAE,"(64, 32)",CPU,0.36
TVAE,"(64, 32)",CPU,0.3204
TVAE,"(64, 32)",CPU,0.324
TVAE,"(64, 32)",CPU,0.3212
TVAE,"(64, 32)",CPU,0.3454
TVAE,"(64, 32)",CPU,0.32
TVAE,"(64, 32)",CPU,0.3247
TVAE,"(64, 32)",CPU,0.3193
TVAE,"(64, 32)",CPU,0.3552
TVAE,"(64, 32)",CPU,0.3218
TVAE,"(64, 32)",CPU,0.3222
TVAE,"(64, 32)",CPU,0.3509
TVAE,"(64, 32)",CPU,0.3251
TVAE,"(64, 32)",CPU,0.3178
TVAE,"(64, 32)",CPU,0.3436
TVAE,"(64, 32)",CPU,0.3218
TVAE,"(64, 32)",CPU,0.3161
TVAE,"(64, 32)",CPU,0.3412
TVAE,"(64, 32)",CPU,0.3195
TVAE,"(64, 32)",CPU,0.3202
TVAE,"(64, 32)",CPU,0.3196
TVAE,"(64, 32)",CPU,0.3474
TVAE,"(64, 32)",CPU,0.3233
TVAE,"(64, 32)",CPU,0.322
TVAE,"(64, 32)",CPU,0.3443
TVAE,"(64, 32)",CPU,0.3233
TVAE,"(64, 32)",CPU,0.3227
TVAE,"(64, 32)",CPU,0.3484
TVAE,"(64, 32)",CPU,0.3284
TVAE,"(64, 32)",CPU,0.3335
TVAE,"(64, 32)",CPU,0.4053
TVAE,"(64, 32)",CPU,0.498
TVAE,"(64, 32)",CPU,0.3747
TVAE,"(64, 32)",CPU,0.3668
TVAE,"(64, 32)",CPU,0.3638
TVAE,"(64, 32)",CPU,0.3647
TVAE,"(64, 32)",CPU,0.3646
TVAE,"(64, 32)",CPU,0.3687
TVAE,"(64, 32)",CPU,0.3653
TVAE,"(64, 32)",CPU,0.3729
TVAE,"(64, 32)",CPU,0.3617
TVAE,"(64, 32)",CPU,0.3643
TVAE,"(64, 32)",CPU,0.3663
TVAE,"(64, 32)",CPU,0.3621
TVAE,"(64, 32)",CPU,0.3627
TVAE,"(64, 32)",CPU,0.3788
TVAE,"(64, 32)",CPU,0.329
TVAE,"(64, 32)",CPU,0.3255
TVAE,"(64, 32)",CPU,0.3482
TVAE,"(64, 32)",CPU,0.325
TVAE,"(64, 32)",CPU,0.3207
TVAE,"(64, 32)",CPU,0.3835
TVAE,"(64, 32)",CPU,0.3602
TVAE,"(64, 32)",CPU,0.3247
TVAE,"(64, 32)",CPU,0.3542
TVAE,"(64, 32)",CPU,0.3212
TVAE,"(64, 32)",CPU,0.3261
TVAE,"(64, 32)",CPU,0.3243
TVAE,"(64, 32)",CPU,0.3461
TVAE,"(64, 32)",CPU,0.3286
TVAE,"(64, 32)",CPU,0.3232
TVAE,"(64, 32)",CPU,0.3565
TVAE,"(64, 32)",CPU,0.321
TVAE,"(64, 32)",CPU,0.3249
TVAE,"(64, 32)",CPU,0.3254
TVAE,"(64, 32)",CPU,0.3469
TVAE,"(64, 32)",CPU,0.3321
TVAE,"(64, 32)",CPU,0.3246
TVAE,"(64, 32)",CPU,0.3391
TVAE,"(64, 32)",CPU,0.3787
TVAE,"(64, 32)",CPU,0.3674
TVAE,"(64, 32)",CPU,0.3754
TVAE,"(64, 32)",CPU,0.3748
TVAE,"(64, 32)",CPU,0.332
TVAE,"(64, 32)",CPU,0.3866
TVAE,"(64, 32)",CPU,0.3999
TVAE,"(64, 32)",CPU,0.3404
TVAE,"(64, 32)",CPU,0.3237
TVAE,"(64, 32)",CPU,0.3452
TVAE,"(64, 32)",CPU,0.3404
TVAE,"(64, 32)",CPU,0.3344
TVAE,"(64, 32)",CPU,0.3677
TVAE,"(64, 32)",CPU,0.3435
TVAE,"(64, 32)",CPU,0.3263
TVAE,"(64, 32)",CPU,0.4058
TVAE,"(64, 32)",CPU,0.3544
TVAE,"(64, 32)",CPU,0.3669
TVAE,"(64, 32)",CPU,0.3801
TVAE,"(64, 32)",CPU,0.3523
TVAE,"(64, 32)",CPU,0.351
TVAE,"(64, 32)",CPU,0.4114
TVAE,"(64, 32)",CPU,0.3658
TVAE,"(64, 32)",CPU,0.3726
TVAE,"(64, 32)",CPU,0.3558
TVAE,"(64, 32)",CPU,0.3316
TVAE,"(64, 32)",CPU,0.3209
TVAE,"(64, 32)",CPU,0.3603
TVAE,"(64, 32)",CPU,0.3237
TVAE,"(64, 32)",CPU,0.329
TVAE,"(64, 32)",CPU,0.3586
TVAE,"(64, 32)",CPU,0.3259
TVAE,"(64, 32)",CPU,0.3259
TVAE,"(64, 32)",CPU,0.3497
TVAE,"(64, 32)",CPU,0.3385
TVAE,"(64, 32)",CPU,0.3305
TVAE,"(64, 32)",CPU,0.3517
TVAE,"(64, 32)",CPU,0.3479
TVAE,"(64, 32)",CPU,0.3223
TVAE,"(64, 32)",CPU,0.3724
TVAE,"(64, 32)",CPU,0.3381
TVAE,"(64, 32)",CPU,0.3228
TVAE,"(64, 32)",CPU,0.349
TVAE,"(64, 32)",CPU,0.3202
TVAE,"(64, 32)",CPU,0.325
TVAE,"(64, 32)",CPU,0.3452
TVAE,"(64, 32)",CPU,0.3237
TVAE,"(64, 32)",CPU,0.3232
TVAE,"(64, 32)",CPU,0.3441
TVAE,"(64, 32)",CPU,0.3664
TVAE,"(64, 32)",CPU,0.3422
TVAE,"(64, 32)",CPU,0.3656
TVAE,"(64, 32)",CPU,0.3268
TVAE,"(64, 32)",CPU,0.3252
TVAE,"(64, 32)",CPU,0.3451
TVAE,"(64, 32)",CPU,0.3601
TVAE,"(64, 32)",CPU,0.3376
TVAE,"(64, 32)",CPU,0.3808
TVAE,"(64, 32)",CPU,0.3237
TVAE,"(64, 32)",CPU,0.3449
TVAE,"(64, 32)",CPU,0.326
TVAE,"(64, 32)",CPU,0.3726
TVAE,"(64, 32)",CPU,0.3811
TVAE,"(64, 32)",CPU,0.3886
TVAE,"(64, 32)",CPU,0.3656
TVAE,"(64, 32)",CPU,0.3664
TVAE,"(64, 32)",CPU,0.3666
TVAE,"(64, 32)",CPU,0.3652
TVAE,"(64, 32)",CPU,0.3659
TVAE,"(64, 32)",CPU,0.3664
TVAE,"(64, 32)",CPU,0.3607
TVAE,"(64, 32)",CPU,0.3646
TVAE,"(64, 32)",CPU,0.3676
TVAE,"(64, 32)",CPU,0.3656
TVAE,"(64, 32)",CPU,0.3631
TVAE,"(64, 32)",CPU,0.3668
TVAE,"(64, 32)",CPU,0.3662
TVAE,"(64, 32)",CPU,0.3628
TVAE,"(64, 32)",CPU,0.369
TVAE,"(64, 32)",CPU,0.3623
TVAE,"(64, 32)",CPU,0.3718
TVAE,"(64, 32)",CPU,0.3649
TVAE,"(64, 32)",CPU,0.3635
TVAE,"(64, 32)",CPU,0.3646
TVAE,"(64, 32)",CPU,0.3623
TVAE,"(64, 32)",CPU,0.3684
TVAE,"(64, 32)",CPU,0.3721
TVAE,"(64, 32)",CPU,0.3669
TVAE,"(64, 32)",CPU,0.3645
TVAE,"(64, 32)",CPU,0.3656
TVAE,"(64, 32)",CPU,0.373
TVAE,"(64, 32)",CPU,0.3729
TVAE,"(64, 32)",CPU,0.3664
TVAE,"(64, 32)",CPU,0.3717
TVAE,"(64, 32)",CPU,0.3624
TVAE,"(64, 32)",CPU,0.3666
TVAE,"(64, 32)",CPU,0.3653
TVAE,"(64, 32)",CPU,0.3708
TVAE,"(64, 32)",CPU,0.3678
TVAE,"(64, 32)",CPU,0.3711
TVAE,"(64, 32)",CPU,0.365
TVAE,"(64, 32)",CPU,0.3668
TVAE,"(64, 32)",CPU,0.3669
TVAE,"(64, 32)",CPU,0.3625
TVAE,"(64, 32)",CPU,0.3674
TVAE,"(64, 32)",CPU,0.3669
TVAE,"(64, 32)",CPU,0.3635
TVAE,"(64, 32)",CPU,0.3629
TVAE,"(64, 32)",CPU,0.3664
TVAE,"(64, 32)",CPU,0.3671
TVAE,"(64, 32)",CPU,0.3752
TVAE,"(64, 32)",CPU,0.3925
TVAE,"(64, 32)",CPU,0.3711
TVAE,"(64, 32)",CPU,0.3799
TVAE,"(64, 32)",CPU,0.4078
TVAE,"(64, 32)",CPU,0.4194
TVAE,"(64, 32)",CPU,0.3811
TVAE,"(64, 32)",CPU,0.3844
TVAE,"(64, 32)",CPU,0.3957
TVAE,"(64, 32)",CPU,0.3758
TVAE,"(64, 32)",CPU,0.3652
TVAE,"(64, 32)",CPU,0.3733
TVAE,"(64, 32)",CPU,0.3753
TVAE,"(64, 32)",CPU,0.3397
TVAE,"(64, 32)",CPU,0.3456
TVAE,"(64, 32)",CPU,0.3514
TVAE,"(64, 32)",CPU,0.339
TVAE,"(64, 32)",CPU,0.3273
TVAE,"(64, 32)",CPU,0.3792
TVAE,"(64, 32)",CPU,0.3526
TVAE,"(64, 32)",CPU,0.3467
TVAE,"(64, 32)",CPU,0.3704
TVAE,"(64, 32)",CPU,0.411
TVAE,"(64, 32)",CPU,0.4019
TVAE,"(64, 32)",CPU,0.37
TVAE,"(64, 32)",CPU,0.3735
TVAE,"(64, 32)",CPU,0.3656
TVAE,"(64, 32)",CPU,0.3283
TVAE,"(64, 32)",CPU,0.3921
TVAE,"(64, 32)",CPU,0.4235
TVAE,"(64, 32)",CPU,0.37
TVAE,"(64, 32)",CPU,0.3476
TVAE,"(64, 32)",CPU,0.3503
TVAE,"(64, 32)",CPU,0.3293
TVAE,"(64, 32)",CPU,0.324
TVAE,"(64, 32)",CPU,0.3515
TVAE,"(64, 32)",CPU,0.3342
TVAE,"(64, 32)",CPU,0.3377
TVAE,"(64, 32)",CPU,0.3749
TVAE,"(64, 32)",CPU,0.3255
TVAE,"(64, 32)",CPU,0.3559
TVAE,"(64, 32)",CPU,0.3729
TVAE,"(64, 32)",CPU,0.3512
TVAE,"(64, 32)",CPU,0.3525
TVAE,"(64, 32)",CPU,0.3647
TVAE,"(64, 32)",CPU,0.3499
TVAE,"(64, 32)",CPU,0.3669
TVAE,"(64, 32)",CPU,0.3897
TVAE,"(64, 32)",CPU,0.401
TVAE,"(64, 32)",CPU,0.3718
TVAE,"(64, 32)",CPU,0.3735
TVAE,"(64, 32)",CPU,0.3856
TVAE,"(64, 32)",CPU,0.3894
TVAE,"(64, 32)",CPU,0.386
TVAE,"(64, 32)",CPU,0.3732
TVAE,"(64, 32)",CPU,0.3817
TVAE,"(64, 32)",CPU,0.3905
TVAE,"(64, 32)",CPU,0.3797
TVAE,"(64, 32)",CPU,0.3803
TVAE,"(64, 32)",CPU,0.3845
TVAE,"(64, 32)",CPU,0.3707
TVAE,"(64, 32)",CPU,0.3756
TVAE,"(64, 32)",CPU,0.3749
TVAE,"(64, 32)",CPU,0.3889
TVAE,"(64, 32)",CPU,0.3796
TVAE,"(64, 32)",CPU,0.3701
TVAE,"(64, 32)",CPU,0.3654
TVAE,"(64, 32)",CPU,0.3756
TVAE,"(64, 32)",CPU,0.3717
TVAE,"(64, 32)",CPU,0.3703
TVAE,"(64, 32)",CPU,0.3723
TVAE,"(64, 32)",CPU,0.3655
TVAE,"(64, 32)",CPU,0.3741
TVAE,"(64, 32)",CPU,0.3652
TVAE,"(64, 32)",CPU,0.3669
TVAE,"(64, 32)",CPU,0.3724
TVAE,"(64, 32)",CPU,0.3683
TVAE,"(64, 32)",CPU,0.3815
TVAE,"(64, 32)",CPU,0.3785
TVAE,"(64, 32)",CPU,0.3772
TVAE,"(64, 32)",CPU,0.3685
TVAE,"(64, 32)",CPU,0.4162
TVAE,"(64, 32)",CPU,0.3825
TVAE,"(64, 32)",CPU,0.3788
TVAE,"(64, 32)",CPU,0.3815
TVAE,"(64, 32)",CPU,0.3709
TVAE,"(64, 32)",CPU,0.3801
TVAE,"(64, 32)",CPU,0.3819
TVAE,"(64, 32)",CPU,0.3678
TVAE,"(64, 32)",CPU,0.3743
TVAE,"(64, 32)",CPU,0.3655
TVAE,"(64, 32)",CPU,0.3655
TVAE,"(64, 32)",CPU,0.3669
TVAE,"(64, 32)",CPU,0.3657
TVAE,"(64, 32)",CPU,0.3633
TVAE,"(64, 32)",CPU,0.3671
TVAE,"(64, 32)",CPU,0.3659
TVAE,"(64, 32)",CPU,0.3716
TVAE,"(64, 32)",CPU,0.3697
TVAE,"(64, 32)",CPU,0.3688
TVAE,"(64, 32)",CPU,0.3706
TVAE,"(64, 32)",CPU,0.3701
TVAE,"(64, 32)",CPU,0.3888
TVAE,"(64, 32)",CPU,0.3847
TVAE,"(64, 32)",CPU,0.3805
TVAE,"(64, 32)",CPU,0.367
TVAE,"(64, 32)",CPU,0.3796
TVAE,"(64, 32)",CPU,0.3764
TVAE,"(64, 32)",CPU,0.3785
TVAE,"(64, 32)",CPU,0.3771
TVAE,"(64, 32)",CPU,0.3729
TVAE,"(64, 32)",CPU,0.3719
TVAE,"(64, 32)",CPU,0.3706
TVAE,"(64, 32)",CPU,0.3741
TVAE,"(64, 32)",CPU,0.3734
TVAE,"(64, 32)",CPU,0.369
TVAE,"(64, 32)",CPU,0.3772
TVAE,"(64, 32)",CPU,0.3732
TVAE,"(64, 32)",CPU,0.3739
TVAE,"(64, 32)",CPU,0.4377
TVAE,"(64, 32)",CPU,0.5894
TVAE,"(64, 32)",CPU,0.4499
TVAE,"(64, 32)",CPU,0.3784
TVAE,"(64, 32)",CPU,0.3813
TVAE,"(64, 32)",CPU,0.364
TVAE,"(64, 32)",CPU,0.3521
TVAE,"(64, 32)",CPU,0.3942
TVAE,"(64, 32)",CPU,0.4959
TVAE,"(64, 32)",CPU,0.3428
TVAE,"(64, 32)",CPU,0.3332
TVAE,"(64, 32)",CPU,0.3299
TVAE,"(64, 32)",CPU,0.3904
TVAE,"(64, 32)",CPU,0.3769
TVAE,"(64, 32)",CPU,0.3684
TVAE,"(64, 32)",CPU,0.3775
TVAE,"(64, 32)",CPU,0.3792
TVAE,"(64, 32)",CPU,0.3844
TVAE,"(64, 32)",CPU,0.4594
TVAE,"(64, 32)",CPU,0.3541
TVAE,"(64, 32)",CPU,0.3825
TVAE,"(64, 32)",CPU,0.3995
TVAE,"(64, 32)",CPU,0.3705
TVAE,"(64, 32)",CPU,0.3817
TVAE,"(64, 32)",CPU,0.3779
TVAE,"(64, 32)",CPU,0.3748
TVAE,"(64, 32)",CPU,0.362
TVAE,"(64, 32)",CPU,0.353
TVAE,"(64, 32)",CPU,0.4477
TVAE,"(64, 32)",CPU,0.3548
TVAE,"(64, 32)",CPU,0.3524
TVAE,"(64, 32)",CPU,0.3836
TVAE,"(64, 32)",CPU,0.4375
TVAE,"(64, 32)",CPU,0.3744
TVAE,"(64, 32)",CPU,0.3724
TVAE,"(64, 32)",CPU,0.3417
TVAE,"(64, 32)",CPU,0.3692
TVAE,"(64, 32)",CPU,0.3655
TVAE,"(64, 32)",CPU,0.3661
TVAE,"(64, 32)",CPU,0.3649
TVAE,"(64, 32)",CPU,0.3722
TVAE,"(64, 32)",CPU,0.3673
TVAE,"(64, 32)",CPU,0.3625
TVAE,"(64, 32)",CPU,0.364
TVAE,"(64, 32)",CPU,0.3648
TVAE,"(64, 32)",CPU,0.3904
TVAE,"(64, 32)",CPU,0.3825
TVAE,"(64, 32)",CPU,0.3836
TVAE,"(64, 32)",CPU,0.367
TVAE,"(64, 32)",CPU,0.3698
TVAE,"(64, 32)",CPU,0.3702
TVAE,"(64, 32)",CPU,0.3659
TVAE,"(64, 32)",CPU,0.3727
TVAE,"(64, 32)",CPU,0.3644
TVAE,"(64, 32)",CPU,0.3695
TVAE,"(64, 32)",CPU,0.3704
TVAE,"(64, 32)",CPU,0.367
TVAE,"(64, 32)",CPU,0.3732
TVAE,"(64, 32)",CPU,0.3685
TVAE,"(64, 32)",CPU,0.3529
TVAE,"(64, 32)",CPU,0.3343
TVAE,"(64, 32)",CPU,0.3687
TVAE,"(64, 32)",CPU,0.3603
TVAE,"(64, 32)",CPU,0.3852
TVAE,"(64, 32)",CPU,0.3748
TVAE,"(64, 32)",CPU,0.3641
TVAE,"(64, 32)",CPU,0.364
TVAE,"(64, 32)",CPU,0.3663
TVAE,"(64, 32)",CPU,0.3539
TVAE,"(64, 32)",CPU,0.3739
TVAE,"(64, 32)",CPU,0.3609
TVAE,"(64, 32)",CPU,0.3423
TVAE,"(64, 32)",CPU,0.3227
TVAE,"(64, 32)",CPU,0.3656
TVAE,"(64, 32)",CPU,0.332
TVAE,"(64, 32)",CPU,0.3392
TVAE,"(64, 32)",CPU,0.3548
TVAE,"(64, 32)",CPU,0.3592
TVAE,"(64, 32)",CPU,0.3369
TVAE,"(64, 32)",CPU,0.3464
TVAE,"(64, 32)",CPU,0.33
TVAE,"(64, 32)",CPU,0.3262
TVAE,"(64, 32)",CPU,0.3643
TVAE,"(64, 32)",CPU,0.3242
TVAE,"(64, 32)",CPU,0.3384
TVAE,"(64, 32)",CPU,0.3773
TVAE,"(64, 32)",CPU,0.358
TVAE,"(64, 32)",CPU,0.3266
TVAE,"(64, 32)",CPU,0.386
TVAE,"(64, 32)",CPU,0.3587
TVAE,"(64, 32)",CPU,0.3641
TVAE,"(64, 32)",CPU,0.3482
TVAE,"(64, 32)",CPU,0.334
TVAE,"(64, 32)",CPU,0.3598
TVAE,"(64, 32)",CPU,0.3737
TVAE,"(64, 32)",CPU,0.3437
TVAE,"(64, 32)",CPU,0.3485
TVAE,"(64, 32)",CPU,0.3809
TVAE,"(64, 32)",CPU,0.3466
TVAE,"(64, 32)",CPU,0.3593
TVAE,"(64, 32)",CPU,0.3549
TVAE,"(64, 32)",CPU,0.3325
TVAE,"(64, 32)",CPU,0.3408
TVAE,"(64, 32)",CPU,0.3614
TVAE,"(64, 32)",CPU,0.34
TVAE,"(64, 32)",CPU,0.3381
TVAE,"(64, 32)",CPU,0.329
TVAE,"(64, 32)",CPU,0.3795
TVAE,"(64, 32)",CPU,0.3552
TVAE,"(64, 32)",CPU,0.3633
TVAE,"(64, 32)",CPU,0.3638
TVAE,"(64, 32)",CPU,0.3501
TVAE,"(64, 32)",CPU,0.3705
TVAE,"(64, 32)",CPU,0.389
TVAE,"(64, 32)",CPU,0.3452
TVAE,"(64, 32)",CPU,0.3261
TVAE,"(64, 32)",CPU,0.3582
TVAE,"(64, 32)",CPU,0.3675
TVAE,"(64, 32)",CPU,0.3585
TVAE,"(64, 32)",CPU,0.3723
TVAE,"(64, 32)",CPU,0.323
TVAE,"(64, 32)",CPU,0.3538
TVAE,"(64, 32)",CPU,0.377
TVAE,"(64, 32)",CPU,0.3616
TVAE,"(64, 32)",CPU,0.3335
TVAE,"(64, 32)",CPU,0.3769
TVAE,"(64, 32)",CPU,0.3672
TVAE,"(64, 32)",CPU,0.3912
TVAE,"(64, 32)",CPU,0.3679
TVAE,"(64, 32)",CPU,0.3349
TVAE,"(64, 32)",CPU,0.3904
TVAE,"(64, 32)",CPU,0.3865
TVAE,"(64, 32)",CPU,0.3974
TVAE,"(64, 32)",CPU,0.4058
TVAE,"(64, 32)",CPU,0.3841
TVAE,"(64, 32)",CPU,0.3472
TVAE,"(64, 32)",CPU,0.4103
TVAE,"(64, 32)",CPU,0.3323
TVAE,"(64, 32)",CPU,0.3258
TVAE,"(64, 32)",CPU,0.3441
TVAE,"(64, 32)",CPU,0.3242
TVAE,"(64, 32)",CPU,0.3226
TVAE,"(64, 32)",CPU,0.3578
TVAE,"(64, 32)",CPU,0.3233
TVAE,"(64, 32)",CPU,0.351
TVAE,"(64, 32)",CPU,0.397
TVAE,"(64, 32)",CPU,0.3844
TVAE,"(64, 32)",CPU,0.3268
TVAE,"(64, 32)",CPU,0.3245
TVAE,"(64, 32)",CPU,0.4573
TVAE,"(64, 32)",CPU,0.367
TVAE,"(64, 32)",CPU,0.3675
TVAE,"(64, 32)",CPU,0.3761
TVAE,"(64, 32)",CPU,0.3804
TVAE,"(64, 32)",CPU,0.3763
TVAE,"(64, 32)",CPU,0.3722
TVAE,"(64, 32)",CPU,0.3671
TVAE,"(64, 32)",CPU,0.4421
TVAE,"(64, 32)",CPU,0.3878
TVAE,"(64, 32)",CPU,0.4161
TVAE,"(64, 32)",CPU,0.3906
TVAE,"(64, 32)",CPU,0.4073
TVAE,"(64, 32)",CPU,0.3591
TVAE,"(64, 32)",CPU,0.3414
TVAE,"(64, 32)",CPU,0.362
TVAE,"(64, 32)",CPU,0.3946
TVAE,"(64, 32)",CPU,0.3569
TVAE,"(64, 32)",CPU,0.372
TVAE,"(64, 32)",CPU,0.3891
TVAE,"(64, 32)",CPU,0.4036
TVAE,"(64, 32)",CPU,0.3899
TVAE,"(64, 32)",CPU,0.3536
TVAE,"(64, 32)",CPU,0.3526
TVAE,"(64, 32)",CPU,0.3821
TVAE,"(64, 32)",CPU,0.3372
TVAE,"(64, 32)",CPU,0.363
TVAE,"(64, 32)",CPU,0.3575
TVAE,"(64, 32)",CPU,0.3227
TVAE,"(64, 32)",CPU,0.3677
TVAE,"(64, 32)",CPU,0.3757
TVAE,"(64, 32)",CPU,0.3272
TVAE,"(64, 32)",CPU,0.3264
TVAE,"(64, 32)",CPU,0.3353
TVAE,"(64, 32)",CPU,0.3727
TVAE,"(64, 32)",CPU,0.3352
TVAE,"(64, 32)",CPU,0.3456
TVAE,"(64, 32)",CPU,0.3689
TVAE,"(64, 32)",CPU,0.3435
TVAE,"(64, 32)",CPU,0.3431
TVAE,"(64, 32)",CPU,0.3527
TVAE,"(64, 32)",CPU,0.3314
TVAE,"(64, 32)",CPU,0.3235
